"date","armed","age","gender","race","city","state","signs_of_mental_illness","body_camera","percent_completed_hs","poverty_rate"
"2015-03-08","gun",18,"M","W","Campbelltown","PA",False,False,"95.6","3.2"
"2015-11-09","gun",31,"M","W","Chester","PA",False,False,"79.5","34.6"
"2016-03-13","gun",24,"M","B","Chester","PA",False,False,"79.5","34.6"
"2016-08-02","gun",33,"M","B","Chester","PA",False,False,"79.5","34.6"
"2016-07-08","knife",20,"M","B","Harrisburg","PA",True,False,"79.9","31.8"
"2016-02-03","knife",41,"M","W","Johnstown","PA",False,False,"84.7","35.1"
"2015-05-20","gun",29,"M","B","Lancaster","PA",False,False,"76.3","29"
"2015-07-22","gun",27,"M","B","Philadelphia","PA",False,False,"82","26.4"
"2016-04-05","vehicle",52,"M","W","Philadelphia","PA",False,False,"82","26.4"
"2016-09-04","gun",19,"M","B","Philadelphia","PA",False,False,"82","26.4"
"2016-12-12","gun",28,"M","B","Philadelphia","PA",False,False,"82","26.4"
"2016-07-11","gun",31,"M","B","Philadelphia","PA",False,False,"82","26.4"
"2016-09-28","undetermined",32,"M","B","Philadelphia","PA",False,False,"82","26.4"
"2016-09-17","gun",25,"M","B","Philadelphia","PA",False,False,"82","26.4"
"2017-08-06","gun",30,"M","B","Philadelphia","PA",False,False,"82","26.4"
"2017-12-05","knife",51,"M","B","Philadelphia","PA",False,False,"82","26.4"
"2015-06-22","gun",20,"M","B","Pittsburgh","PA",False,False,"91.4","22.9"
"2017-01-22","gun",57,"M","B","Pittsburgh","PA",False,False,"91.4","22.9"
"2015-09-08","toy weapon",77,"M",NULL,"Pittston","PA",True,False,"88.8","19.5"
"2015-02-13","unarmed",35,"M","H","Reading","PA",False,False,"65.1","39.6"
"2017-02-24","gun",62,"M","W","Reading","PA",False,False,"65.1","39.6"
"2017-06-01","knife",23,"M","W","Sharon","PA",True,False,"86.5","24.5"
"2015-10-17","knife",28,"M","B","York","PA",True,False,"76.5","37.3"
"2016-09-06","gun",38,"M","W","York","PA",False,False,"76.5","37.3"
"2016-03-24","toy weapon",24,"M","B","Pawtucket","RI",False,False,"78.4","20.6"
"2016-06-13","gun",80,"M","H","Tiverton","RI",False,False,"89.4","6.8"
"2015-11-11","gun",57,"M","W","Aiken","SC",False,False,"89.5","16.2"
"2016-06-11","gun",43,"M","W","Aiken","SC",True,False,"89.5","16.2"
"2015-09-04","gun",28,"M","W","Boiling Springs","SC",False,False,"90.6","6.8"
"2016-09-30","gun",32,"M","B","Campobello","SC",False,False,"82.2","23.8"
"2015-11-17","gun",21,"M","B","Cayce","SC",False,False,"89.5","23.3"
"2015-05-21","gun",32,"M","B","Charleston","SC",False,False,"93.6","17.8"
"2017-04-03","gun",50,"M","W","Fountain Inn","SC",True,False,"90.8","13"
"2015-05-11","gun",36,"F","W","Goose Creek","SC",True,False,"92.9","11.2"
"2016-02-05","gun",52,"M","B","Greenville","SC",False,False,"87.7","19.3"
"2017-11-02","gun",37,"M","W","Greenville","SC",False,False,"87.7","19.3"
"2017-07-14","gun",34,"M",NULL,"Greenville","SC",False,True,"87.7","19.3"
"2016-06-20","gun",23,"M","B","Hardeeville","SC",False,False,"84.6","24.2"
"2017-04-20","gun",NULL,"M","H","Hardeeville","SC",False,False,"84.6","24.2"
"2015-04-21","knife",59,"M","W","Irmo","SC",True,False,"92.6","16.4"
"2015-07-27","knife",56,"M","W","Irmo","SC",False,False,"92.6","16.4"
"2016-11-29","undetermined",31,"M","W","Iva","SC",False,False,"66.4","26.9"
"2015-03-25","gun",27,"M","B","Johnsonville","SC",False,False,"79.7","20.5"
"2016-02-08","gun",22,"M","W","Lake City","SC",False,False,"72.1","29.7"
"2017-12-07",NULL,40,"M",NULL,"Lake View","SC",False,False,"82.4","22.4"
"2015-05-28","gun",60,"M","W","Lancaster","SC",False,False,"80.5","30.1"
"2016-01-07","gun",63,"M","W","Landrum","SC",False,False,"84","20.1"
"2016-01-27","knife",27,"M","W","Latta","SC",False,False,"78.8","31.1"
"2017-09-05","unarmed",39,"M","W","Lexington","SC",False,False,"93.7","11.7"
"2016-08-08","gun",69,"M","W","Little Mountain","SC",True,False,"94.4","2.7"
"2016-05-10","gun",35,"M","W","Moncks Corner","SC",False,False,"84.7","14.2"
"2015-07-23","gun",32,"M","W","Myrtle Beach","SC",False,False,"85.7","23.7"
"2016-03-26","gun",55,"M","W","Myrtle Beach","SC",False,True,"85.7","23.7"
"2015-05-21","knife",43,"M","W","North Charleston","SC",False,False,"81.8","22.7"
"2015-04-04","unarmed",50,"M","B","North Charleston","SC",False,False,"81.8","22.7"
"2016-04-07","gun",34,"M","W","North Charleston","SC",False,True,"81.8","22.7"
"2017-06-25","gun",56,"M","B","North Charleston","SC",False,False,"81.8","22.7"
"2015-02-28","gun",24,"M","W","Pelzer","SC",False,False,"94.7","29.3"
"2017-03-04","vehicle",46,"M","H","Pendleton","SC",False,True,"79.1","32.3"
"2016-09-08","undetermined",44,"M","W","Piedmont","SC",False,False,"82.4","19.6"
"2016-03-29","gun",51,"M","W","Piedmont","SC",True,False,"82.4","19.6"
"2015-07-26","vehicle",19,"M","W","Seneca","SC",False,False,"84.3","23.3"
"2015-04-15","knife",41,"M","B","Spartanburg","SC",False,False,"82.3","27.2"
"2015-09-11","vehicle",20,"M","B","Spartanburg","SC",False,False,"82.3","27.2"
"2015-08-08","gun",24,"M","B","Summerville","SC",False,False,"92.9","13"
"2016-10-12","gun",35,"M","B","Sumter","SC",False,False,"84","18.6"
"2015-11-10","gun",23,"M","B","Taylors","SC",False,False,"88.1","16.3"
"2015-10-12","gun",55,"M","B","Taylors","SC",False,False,"88.1","16.3"
"2017-07-04","gun",33,"M","A","Kyle","SD",False,False,"67.9","57.5"
"2015-09-16","gun",31,"M","W","Lead","SD",True,False,"91.8","10.3"
"2015-04-09","gun",37,"M","W","Mitchell","SD",True,False,"90.1","13.9"
"2015-09-29","blunt object",46,"M","N","Rapid City","SD",False,False,"91.7","15.2"
"2016-02-28","gun",44,"M","W","Rapid City","SD",True,False,"91.7","15.2"
"2017-06-17","gun",48,"M",NULL,"Rapid City","SD",False,False,"91.7","15.2"
"2017-04-27","gun",53,"M","W","Rapid City","SD",False,False,"91.7","15.2"
"2016-02-26","unarmed",35,"M","W","Rapid Valley","SD",False,False,"96.2","4.3"
"2016-03-02","gun",22,"M","N","Rosebud","SD",False,True,"75","43.7"
"2016-02-01","gun",37,"M","W","Sioux Falls","SD",False,False,"90.9","12.1"
"2016-01-05","gun",28,"M","W","Alamo","TN",True,False,"76.1","21.9"
"2017-03-16","vehicle",36,"M","B","Alamo","TN",True,True,"76.1","21.9"
"2016-12-17","knife",48,"M","W","Arlington","TN",False,False,"94.1","3.4"
"2016-02-07","gun",50,"M","W","Bristol","TN",False,False,"83.5","16.3"
"2015-08-26","gun",46,"M","W","Chattanooga","TN",False,False,"85.2","22.6"
"2015-07-16","gun",24,"M","O","Chattanooga","TN",True,False,"85.2","22.6"
"2015-12-12","gun and knife",24,"M","B","Chattanooga","TN",False,False,"85.2","22.6"
"2017-03-29","gun",26,"M","W","Chattanooga","TN",False,False,"85.2","22.6"
"2017-04-17","vehicle",33,"M","W","Clarksville","TN",False,False,"92.2","17.4"
"2015-11-06","gun",86,"M",NULL,"Columbia","TN",True,False,"85.1","23.2"
"2015-09-18","undetermined",47,"M","W","Dickson","TN",False,False,"84","19.4"
"2016-08-19","knife",54,"M","W","East Ridge","TN",False,False,"85.3","13.3"
"2016-02-19","gun",31,"M","W","Elizabethton","TN",False,False,"81.9","23.7"
"2016-07-27","knife",33,"M","W","Estill Springs","TN",False,True,"85.9","11"
"2017-06-20","gun",40,"M","W","Franklin","TN",False,False,"94.5","6.9"
"2016-06-04","ax",40,"F","B","Gallatin","TN",False,True,"85.1","12.8"
"2016-06-09","gun",70,"M","W","Gray","TN",False,True,"90.8","9.4"
"2015-08-26","toy weapon",22,"M","W","Hendersonville","TN",True,False,"93.8","6.6"
"2015-10-29","gun",18,"M","W","Hohenwald","TN",False,False,"80.9","29.5"
"2015-12-14","undetermined",56,"M","W","Humboldt","TN",False,False,"81.1","22.9"
"2016-11-24","knife",45,"M",NULL,"Jackson","TN",True,False,"87.5","24"
"2016-05-01","knife",39,"M","W","Johnson City","TN",False,False,"89.3","23.1"
"2017-05-15","gun",47,"M","W","Johnson City","TN",True,False,"89.3","23.1"
"2015-12-18","vehicle",32,"M","W","Knoxville","TN",False,False,"87.8","25.7"
"2017-05-23","gun",74,"M","W","Knoxville","TN",False,False,"87.8","25.7"
"2017-02-13","vehicle",32,"M","W","Knoxville","TN",False,False,"87.8","25.7"
"2017-03-17","toy weapon",59,"F","W","Lakeland","TN",True,False,"94.9","4.4"
"2016-03-13","unarmed",30,"M","W","Lenoir City","TN",False,True,"73","27.8"
"2016-01-27","toy weapon",40,"M","A","Lenoir City","TN",True,False,"73","27.8"
"2017-03-27","gun",51,"M","W","Lewisburg","TN",False,False,"75.9","22"
"2015-02-13","gun",27,"M","W","McLemoresville","TN",False,False,"85.3","26.8"
"2015-11-03","gun",31,"M","W","Memphis","TN",True,False,"83.7","27.6"
"2015-04-02","knife",36,"M","B","Memphis","TN",False,False,"83.7","27.6"
"2015-07-17","unarmed",19,"M","B","Memphis","TN",False,False,"83.7","27.6"
"2016-01-27","gun",32,"M","B","Memphis","TN",False,True,"83.7","27.6"
"2016-09-09","gun",32,"M","H","Memphis","TN",False,False,"83.7","27.6"
"2017-05-01","gun",41,"M","W","Monteagle","TN",True,False,"83.9","27"
"2015-04-07","gun",37,"M","W","Morristown","TN",False,False,"77","28.9"
"2017-05-27","vehicle",30,"M","W","Oneida","TN",False,False,"84.3","29.9"
"2016-01-13","gun",29,"M","W","Sevierville","TN",False,True,"82.9","25.3"
"2016-08-24","gun",53,"M","W","Shelbyville","TN",False,False,"73.3","26.9"
"2017-01-17","gun",29,"M","W","Soddy-Daisy","TN",True,False,"84.2","10.7"
"2017-06-14","knife",54,"M","W","Somerville","TN",True,False,"79.8","33.3"
"2016-04-13","gun",26,"M","W","Sparta","TN",False,False,"79.2","24.3"
"2016-12-28","undetermined",28,"M",NULL,"Spring Hill","TN",False,False,"97.4","3.6"
"2017-10-06","knife",60,"M","W","Abilene","TX",True,False,"83.5","19.1"
"2016-03-13","unarmed",16,"M","H","Addison","TX",False,False,"94","10"
"2017-01-01","vehicle",21,"M","B","Allen","TX",False,False,"95.6","5.5"
"2016-08-12","gun",NULL,"M",NULL,"Allen","TX",False,False,"95.6","5.5"
"2015-02-10","unarmed",29,"M","W","Amarillo","TX",False,False,"83.4","17"
"2015-12-20","gun",31,"M","H","Amarillo","TX",True,False,"83.4","17"
"2016-06-14","gun",54,"M","O","Amarillo","TX",False,False,"83.4","17"
"2017-06-27","gun",35,"M",NULL,"Amarillo","TX",False,False,"83.4","17"
"2015-07-08","unarmed",19,"M","B","Arlington","TX",False,False,"84.7","17.5"
"2015-12-13","gun",51,"F","W","Arlington","TX",True,False,"84.7","17.5"
"2017-11-05","gun",NULL,"M","H","Arlington","TX",False,False,"84.7","17.5"
"2017-01-02","vehicle",23,"M","B","Arlington","TX",False,False,"84.7","17.5"
"2017-07-15","gun",NULL,"M",NULL,"Arlington","TX",False,False,"84.7","17.5"
"2015-05-25","gun",31,"F","W","Austin","TX",True,False,"87.5","18"
"2015-08-02","gun",27,"M","W","Austin","TX",False,False,"87.5","18"
"2015-01-23","gun",61,"M","W","Austin","TX",True,False,"87.5","18"
"2015-12-07","gun",60,"M","W","Austin","TX",False,False,"87.5","18"
"2015-05-07","toy weapon",25,"M","W","Austin","TX",True,False,"87.5","18"
"2015-05-07","gun",35,"M","W","Austin","TX",False,False,"87.5","18"
"2016-08-02","unarmed",17,"M","B","Austin","TX",False,False,"87.5","18"
"2016-04-22","knife",29,"M","W","Austin","TX",True,False,"87.5","18"
"2016-03-04","gun",25,"M","W","Austin","TX",False,False,"87.5","18"
"2017-01-14","gun",47,"M","W","Austin","TX",False,False,"87.5","18"
"2016-10-16","toy weapon",26,"F","W","Austin","TX",True,False,"87.5","18"
"2016-09-15","gun",34,"M","W","Austin","TX",False,False,"87.5","18"
"2016-05-09","gun",35,"M","H","Austin","TX",False,False,"87.5","18"
"2017-07-05","gun",24,"M","B","Austin","TX",False,False,"87.5","18"
"2017-02-05","gun",20,"M","H","Austin","TX",True,False,"87.5","18"
"2017-02-22","knife",30,"F","B","Austin","TX",True,False,"87.5","18"
"2015-02-06","knife",26,"M","W","Azle","TX",True,False,"85.9","9.1"
"2016-06-03","gun",51,"M","W","Azle","TX",True,False,"85.9","9.1"
"2017-04-29","unarmed",15,"M","B","Balch Springs","TX",False,True,"64","25"
"2015-03-31","toy weapon",21,"M","H","Baytown","TX",False,False,"75.5","19.6"
"2016-11-22","gun",36,"M","B","Baytown","TX",False,False,"75.5","19.6"
"2016-05-03","gun",22,"M","W","Beaumont","TX",True,False,"84.9","21.8"
"2016-10-14","baseball bat",23,"M","W","Beaumont","TX",False,False,"84.9","21.8"
"2016-02-13","unarmed",24,"M","B","Beckville","TX",False,False,"77.1","26.3"
"2016-06-22","gun",31,"M","W","Bellville","TX",False,True,"87.6","6.7"
"2015-08-14","gun",26,"M","H","Boerne","TX",False,False,"89.8","9.7"
"2015-08-08","gun",33,"M",NULL,"Brookshire","TX",False,False,"62.1","21.5"
"2015-07-17","undetermined",24,"M","H","Brownsville","TX",False,False,"64.1","33.7"
"2016-10-26","gun",25,"M","B","Carrollton","TX",False,False,"85.3","9.5"
"2015-01-21","gun",36,"M","H","Chapeno","TX",False,False,"33.3","31.7"
"2017-03-24","gun",26,"M","H","Cisco","TX",False,False,"80.7","27.3"
"2015-09-13","gun",29,"M","W","Clute","TX",False,False,"73.7","19.3"
"2017-01-05","gun",25,"M","W","Conroe","TX",False,False,"75","19.3"
"2017-02-22","knife",41,"M","B","Conroe","TX",False,False,"75","19.3"
"2015-11-23","knife",49,"M","H","Corpus Christi","TX",False,True,"81.4","17.5"
"2016-10-30","gun",23,"M","H","Corpus Christi","TX",False,False,"81.4","17.5"
"2015-09-02","gun",45,"M","B","Dallas","TX",False,False,"74.5","24"
"2015-09-21","gun",24,"M","H","Dallas","TX",True,False,"74.5","24"
"2015-08-27","box cutter",42,"M","B","Dallas","TX",False,False,"74.5","24"
"2015-07-07","gun",59,"M","W","Dallas","TX",False,False,"74.5","24"
"2016-01-19","gun",36,"M","W","Dallas","TX",False,False,"74.5","24"
"2017-01-18","vehicle",21,"F","W","Dallas","TX",False,True,"74.5","24"
"2016-07-12","undetermined",37,"M","W","Dallas","TX",False,False,"74.5","24"
"2016-10-19","gun",24,"M",NULL,"Dallas","TX",False,False,"74.5","24"
"2017-06-19","gun",28,"M","W","Dallas","TX",False,False,"74.5","24"
"2015-02-17","vehicle",50,"M","H","Del Rio","TX",False,False,"66.2","21.4"
"2015-12-13","ax",21,"M","W","Denton","TX",True,False,"88.8","20.6"
"2015-04-14","undetermined",26,"M","B","DeSoto","TX",False,False,"90.5","11.3"
"2015-07-07","gun",39,"M","H","Edinburg","TX",True,False,"77.7","27.7"
"2015-05-21","gun",22,"M","H","El Paso","TX",True,False,"78","20.9"
"2015-04-30","metal object",22,"M","H","El Paso","TX",False,False,"78","20.9"
"2015-09-01","gun",33,"M","H","El Paso","TX",False,False,"78","20.9"
"2015-06-08","gun",22,"M","B","El Paso","TX",False,False,"78","20.9"
"2016-04-02","gun",43,"M","H","El Paso","TX",False,False,"78","20.9"
"2016-09-05","toy weapon",33,"M","B","El Paso","TX",False,False,"78","20.9"
"2016-04-17","unarmed",22,"M","W","El Paso","TX",True,False,"78","20.9"
"2015-02-20","unarmed",31,"M","H","Euless","TX",False,False,"90.3","12.2"
"2016-01-03","gun",22,"M","H","Euless","TX",True,False,"90.3","12.2"
"2017-01-28","gun",25,"M","H","Fort Stockton","TX",False,False,"72.3","10.3"
"2015-11-05","vehicle",30,"M","B","Fort Worth","TX",False,False,"80.8","18.8"
"2015-04-22","gun",31,"M","B","Fort Worth","TX",False,False,"80.8","18.8"
"2015-01-24","gun",40,"M","W","Fort Worth","TX",False,False,"80.8","18.8"
"2015-01-17","knife",27,"M","H","Fort Worth","TX",False,False,"80.8","18.8"
"2015-07-30","gun",30,"M","H","Fort Worth","TX",False,False,"80.8","18.8"
"2016-03-15","gun",43,"M","W","Fort Worth","TX",False,True,"80.8","18.8"
"2016-12-02","gun",53,"M","W","Fort Worth","TX",False,False,"80.8","18.8"
"2017-04-25","gun",53,"M","H","Fort Worth","TX",True,True,"80.8","18.8"
"2015-07-01","gun",31,"M","B","Freeport","TX",False,False,"66.3","26.5"
"2016-11-29","rock",55,"M","W","Friendswood","TX",False,True,"95","5.7"
"2017-01-19","gun",44,"M","H","Fritch","TX",False,False,"93.6","8.6"
"2016-06-24","gun",42,"F","W","Fulshear","TX",True,False,"94.7","3.2"
"2015-03-05","gun",34,"M","O","Garland","TX",False,False,"76.3","17.2"
"2015-03-05","gun",30,"M","B","Garland","TX",False,False,"76.3","17.2"
"2017-03-01","gun",53,"M","W","Gilmer","TX",True,True,"80.8","13.1"
"2016-05-11","gun",34,"M","W","Gladewater","TX",False,True,"81.1","28.1"
"2016-09-30",NULL,38,"M","W","Groveton","TX",False,False,"73","39.7"
"2016-08-30","gun",59,"M","W","Harker Heights","TX",False,False,"91.7","17.1"
"2015-04-15","unarmed",41,"M","B","Houston","TX",False,False,"76.7","22.5"
"2015-01-03","gun",35,"M","A","Houston","TX",False,False,"76.7","22.5"
"2015-02-20","gun",NULL,"M","H","Houston","TX",False,False,"76.7","22.5"
"2015-01-31","gun",31,"M","H","Houston","TX",False,False,"76.7","22.5"
"2015-10-15","gun",20,"M","B","Houston","TX",False,False,"76.7","22.5"
"2015-08-17","gun",35,"M","B","Houston","TX",False,False,"76.7","22.5"
"2015-02-08","vehicle",63,"M","W","Houston","TX",True,False,"76.7","22.5"
"2015-07-07","gun",18,"M","B","Houston","TX",False,False,"76.7","22.5"
"2015-06-21","cordless drill",49,"M","W","Houston","TX",True,False,"76.7","22.5"
"2016-03-17","gun",30,"M","B","Houston","TX",False,False,"76.7","22.5"
"2016-03-17","gun",29,"M","B","Houston","TX",False,False,"76.7","22.5"
"2016-12-03","Taser",20,"M","B","Houston","TX",False,False,"76.7","22.5"
"2016-12-03","unarmed",37,"M","B","Houston","TX",False,False,"76.7","22.5"
"2016-02-23","machete",39,"M","H","Houston","TX",True,False,"76.7","22.5"
"2015-04-11","gun",57,"M","B","Houston","TX",False,False,"76.7","22.5"
"2015-10-30","gun",25,"M","B","Houston","TX",False,False,"76.7","22.5"
"2016-10-07","gun",38,"M","B","Houston","TX",False,True,"76.7","22.5"
"2016-05-29","gun",25,"M","H","Houston","TX",True,False,"76.7","22.5"
"2016-04-28","vehicle",24,"M","B","Houston","TX",False,False,"76.7","22.5"
"2017-01-01","gun",23,"M","H","Houston","TX",False,False,"76.7","22.5"
"2016-07-12","gun",37,"M","B","Houston","TX",False,False,"76.7","22.5"
"2016-09-26","gun",46,"M","W","Houston","TX",False,True,"76.7","22.5"
"2017-04-24","gun",16,"M","B","Houston","TX",False,True,"76.7","22.5"
"2017-10-04","gun",39,"M",NULL,"Houston","TX",False,True,"76.7","22.5"
"2017-04-04","vehicle",32,"M","H","Houston","TX",False,False,"76.7","22.5"
"2017-02-28","gun",25,"M","B","Houston","TX",False,False,"76.7","22.5"
"2015-05-10","gun",51,"M","W","Hurst","TX",False,False,"85.5","12.8"
"2015-06-13","guns and explosives",35,"M","W","Hutchins","TX",True,False,"72.2","25.7"
"2016-01-29","gun",29,"M","B","Irving","TX",False,False,"79.7","15.1"
"2015-05-12","gun",24,"M","W","Irving","TX",False,False,"79.7","15.1"
"2017-02-05","knife",48,"M","B","Irving","TX",False,False,"79.7","15.1"
"2017-03-02","gun",45,"M","W","Irving","TX",False,False,"79.7","15.1"
"2015-01-13","knife",43,"M","W","Jourdanton","TX",True,False,"75.8","10.7"
"2017-04-05","gun",54,"F",NULL,"Katy","TX",True,False,"84.1","8.4"
"2015-08-16","gun",47,"M","W","Kerrville","TX",False,False,"85.7","15.6"
"2016-01-20","knife",37,"M","W","Kerrville","TX",False,False,"85.7","15.6"
"2017-04-24","gun",15,"M",NULL,"Killeen","TX",False,False,"91.6","15.2"
"2016-04-26","gun",44,"M","W","Kingsbury","TX",False,False,"80.2","18.8"
"2015-01-14","gun",68,"M","W","Lake Jackson","TX",False,False,"92.9","8.3"
"2017-02-24","gun",33,"F","W","Lake Jackson","TX",False,False,"92.9","8.3"
"2015-02-14","gun",51,"M","W","Laredo","TX",False,False,"66.3","30.8"
"2016-11-12","knife",30,"M","H","Laredo","TX",False,False,"66.3","30.8"
"2017-02-06","gun",55,"M","H","Laredo","TX",False,False,"66.3","30.8"
"2015-01-23","knife",56,"M","H","Levelland","TX",False,False,"77.9","15.4"
"2016-04-13","gun",52,"M","W","Llano","TX",False,False,"80.5","27.1"
"2016-01-04","shovel",65,"M","H","Lockhart","TX",True,False,"79.8","13.1"
"2015-01-22","knife",17,"F","W","Longview","TX",True,False,"83.5","17.9"
"2015-08-28","gun",23,"M","W","Longview","TX",False,False,"83.5","17.9"
"2015-04-02","gun",51,"M","B","Lorena","TX",False,False,"88.9","12.8"
"2017-01-03","knife",40,"M","B","Lufkin","TX",False,True,"77.2","23.7"
"2015-01-16","gun",41,"M","W","Mabank","TX",False,False,"81.6","24.2"
"2015-09-23","gun",35,"M","W","McKinney","TX",False,False,"92.2","7.4"
"2016-01-27","gun",30,"M","W","Mansfield","TX",False,False,"94.4","6.2"
"2015-10-30","gun",29,"M","H","Mesquite","TX",False,False,"80.7","15.4"
"2015-10-30","gun",29,"M","H","Mesquite","TX",False,False,"7.9","15.4"
"2015-10-30","gun",29,"M","H","Mesquite","TX",False,False,"80.7","26.9"
"2015-10-30","gun",29,"M","H","Mesquite","TX",False,False,"7.9","26.9"
"2015-06-06","box cutter",42,"M","W","Midland","TX",True,False,"83","9.3"
"2016-10-10","gun",19,"M","N","Midland","TX",False,False,"83","9.3"
"2017-11-03","gun",51,"M","W","Midlothian","TX",False,False,"92.2","5.3"
"2015-04-20","gun",25,"M","H","Mission","TX",False,False,"71.9","26"
"2016-02-22","vehicle",38,"M","W","Mission","TX",True,False,"71.9","26"
"2017-07-21","gun",42,"M",NULL,"Mission","TX",False,False,"71.9","26"
"2016-09-05","gun",29,"M","W","Nacogdoches","TX",True,False,"85.2","30"
"2015-08-02","gun",41,"M","W","Nocona","TX",False,False,"72.1","31.7"
"2015-12-08","gun",24,"M","W","Odessa","TX",False,False,"76.4","12.1"
"2016-10-03","gun",50,"M","W","Odessa","TX",True,False,"76.4","12.1"
"2016-01-04","gun",37,"M","H","Odessa","TX",False,False,"76.4","12.1"
"2015-03-17","gun",20,"M","W","Onalaska","TX",True,False,"74.8","33.2"
"2015-05-31","toy weapon",47,"M","W","Palestine","TX",False,True,"81.7","23.8"
"2017-03-02","gun",41,"M","A","Panhandle","TX",False,False,"94.9","11"
"2015-09-21","unarmed",21,"M","W","Paris","TX",False,False,"84.1","25.6"
"2016-12-27","gun",71,"F","W","Pearland","TX",False,False,"93.1","4.5"
"2016-12-20","knife",46,"M","H","Pharr","TX",False,False,"62","33.9"
"2017-12-06","gun",63,"M","H","Plano","TX",False,False,"93.5","7.5"
"2015-09-27","gun",40,"M","H","Ponder","TX",False,False,"88.6","3.4"
"2016-09-06","gun",52,"M","B","Port Arthur","TX",False,False,"71.9","27.3"
"2015-01-28","gun",26,"M","W","Rosenberg","TX",False,False,"74.6","20.7"
"2016-01-31","unarmed",25,"M","W","Saginaw","TX",False,False,"92.1","7.5"
"2016-10-11","gun",41,"M","H","San Angelo","TX",False,False,"82.9","16.1"
"2015-08-04","gun",60,"M","W","San Antonio","TX",False,False,"81.4","19.8"
"2015-03-14","gun",29,"M","H","San Antonio","TX",True,False,"81.4","19.8"
"2015-08-29","knife",NULL,"M","W","San Antonio","TX",False,False,"81.4","19.8"
"2015-08-28","undetermined",41,"M","H","San Antonio","TX",True,False,"81.4","19.8"
"2015-06-26","gun",28,"M","H","San Antonio","TX",False,False,"81.4","19.8"
"2016-03-16","gun",33,"M","H","San Antonio","TX",True,False,"81.4","19.8"
"2016-02-27","gun",23,"M","H","San Antonio","TX",False,True,"81.4","19.8"
"2016-04-02","unarmed",36,"M","B","San Antonio","TX",False,False,"81.4","19.8"
"2016-01-16","gun",27,"M","W","San Antonio","TX",False,False,"81.4","19.8"
"2015-02-12","gun",32,"M","H","San Antonio","TX",False,False,"81.4","19.8"
"2016-07-23","gun",34,"M","H","San Antonio","TX",False,False,"81.4","19.8"
"2016-05-26","gun",NULL,"M",NULL,"San Antonio","TX",False,False,"81.4","19.8"
"2016-11-20","gun",24,"M","H","San Antonio","TX",False,False,"81.4","19.8"
"2016-10-27","gun and knife",33,"M","B","San Antonio","TX",False,False,"81.4","19.8"
"2016-09-23","gun",30,"M","H","San Antonio","TX",False,False,"81.4","19.8"
"2017-05-06","gun",37,"M","B","San Antonio","TX",False,False,"81.4","19.8"
"2017-04-20","knife",55,"M","H","San Antonio","TX",False,False,"81.4","19.8"
"2017-02-16","gun",48,"M","H","San Antonio","TX",False,False,"81.4","19.8"
"2017-07-26","gun",NULL,"M",NULL,"San Antonio","TX",False,False,"81.4","19.8"
"2017-07-17","gun",37,"M","H","San Antonio","TX",False,False,"81.4","19.8"
"2015-11-28","baseball bat and fireplace poker",50,"M","W","Seagoville","TX",False,False,"72.2","15.8"
"2015-01-22","toy weapon",25,"M","B","Sierra Blanca","TX",False,False,"79","28.5"
"2016-03-27","gun",33,"M","W","Splendora","TX",True,False,"72","31.5"
"2016-09-19","gun",46,"F","W","Spring","TX",True,True,"90.4","11.2"
"2015-04-09","gun",36,"M","W","Springtown","TX",False,False,"89.6","19.4"
"2015-01-26","unarmed",24,"M","H","Tahoka","TX",False,False,"84.6","18.3"
"2016-03-09","gun",NULL,"M",NULL,"Temple","TX",False,False,"87.9","17.9"
"2017-12-02","vehicle",NULL,"M",NULL,"Terrell","TX",False,False,"76.2","21.4"
"2015-09-06","gun",45,"M","W","Tomball","TX",False,False,"88.8","22.7"
"2015-04-25","machete",25,"M","W","Victoria","TX",True,True,"81.3","18"
"2015-11-08","knife",48,"M","W","Waco","TX",False,False,"79.2","29"
"2015-06-23","knife",49,"M","W","Weatherford","TX",True,False,"89.3","10.6"
"2015-11-17","vehicle",30,"M","B","Weatherford","TX",False,False,"89.3","10.6"
"2015-11-17","gun",41,"M","W","Weatherford","TX",False,False,"89.3","10.6"
"2016-08-30","knife",36,"M","W","Weatherford","TX",False,False,"89.3","10.6"
"2016-11-15","gun",37,"M","W","Webster","TX",False,False,"83.5","17.6"
"2015-11-10","machete",43,"M","H","West Odessa","TX",False,False,"67.5","15.5"
"2017-03-29","vehicle",27,"M","W","Whitewright","TX",False,False,"80.3","18.4"
"2017-02-02","gun",18,"M","H","Wichita Falls","TX",False,False,"85.3","19.8"
"2015-11-30","undetermined",31,"M","H","Wink","TX",False,False,"88.3","14.6"
"2015-07-20","gun",35,"M","W","Winnie","TX",False,False,"70.8","13.7"
"2017-04-07","vehicle",32,"M",NULL,"Centerville","UT",True,False,"97.4","4.5"
"2016-03-08","gun",31,"M","W","Clearfield","UT",False,False,"92.3","13.1"
"2015-01-14","knife",34,"M","W","Draper","UT",False,True,"96.8","4.9"
"2016-12-06","knife",23,"M","W","Eagle Mountain","UT",True,False,"95.5","5.8"
"2015-07-29","gun",53,"M","W","Logan","UT",True,False,"88.8","26.5"
"2016-02-19","knife",35,"M","W","Ogden","UT",True,False,"82.3","22.9"
"2017-02-21","gun",25,"M","H","Ogden","UT",False,True,"82.3","22.9"
"2015-09-07","gun",50,"M","W","Parowan","UT",False,False,"95.5","13.3"
